,unix,tether_mcap
1051,1518480000,2220377839.58844
1052,1518566400,2225255549.37924
1053,1518652800,2211790853.215818
1054,1518739200,2219624011.71168
1055,1518825600,2222129380.8315
1056,1518912000,2230953601.27122
1057,1518998400,2224435207.27806
1058,1519084800,2216613134.486268
1059,1519171200,2218471098.4884
1060,1519257600,2219978754.24192
1061,1519344000,2224213493.19666
1062,1519430400,2212254235.645944
1063,1519516800,2230332801.8433
1064,1519603200,2228315203.70256
1065,1519689600,2219801382.9768
1066,1519776000,2214462507.896688
1067,1519862400,2221331210.13846
1068,1519948800,2218537612.71282
1069,1520035200,2214677570.555646
1070,1520121600,2219867897.20122
1071,1520208000,2209485026.769258
1072,1520294400,2212265321.350014
1073,1520380800,2218670641.16166
1074,1520467200,2223747893.62572
1075,1520553600,2224257836.01294
1076,1520640000,2220887781.97566
1077,1520726400,2222705837.44314
1078,1520812800,2237738052.16206
1079,1520899200,2215546689.754734
1080,1520985600,2215409227.024266
1081,1521072000,2207921942.495388
1082,1521158400,2221353381.5466
1083,1521244800,2217783784.83606
1084,1521331200,2221065153.24078
1085,1521417600,2209434032.530536
1086,1521504000,2214400427.953896
1087,1521590400,2227694404.27464
1088,1521676800,2218825841.01864
1089,1521763200,2226894995.118516
1090,1521849600,2283547715.781206
1091,1521936000,2288398741.4477
1092,1522022400,2288604584.12096
1093,1522108800,2293384708.42222
1094,1522195200,2301938615.06658
1095,1522281600,2230861337.05168
1096,1522368000,2271014184.120486
1097,1522454400,2288581712.71282
1098,1522540800,2288718941.16166
1099,1522627200,2294665507.27806
1100,1522713600,2286132184.901026
1101,1522800000,2288604584.12096
1102,1522886400,2287529627.93838
1103,1522972800,2287140814.0
1104,1523059200,2290342811.1396
1105,1523145600,2288192898.77444
1106,1523232000,2286260264.78661
1107,1523318400,2281546467.568956
1108,1523404800,2284490017.796574
1109,1523491200,2275915526.884888
1110,1523577600,2286748258.46995
1111,1523664000,2277334809.096362
1112,1523750400,2284424248.0123234
1113,1523836800,2287806414.4277477
1114,1523923200,2288676890.914675
1115,1524009600,2282926413.292516
1116,1524096000,2286824348.679072
1117,1524182400,2288314708.8573847
1118,1524268800,2286642166.0685253
1119,1524355200,2287115548.841868
1120,1524441600,2293223001.07827
1121,1524528000,2290287336.148911
1122,1524614400,2291471961.87575
1123,1524700800,2419283454.765766
1124,1524787200,2418155033.319906
1125,1524873600,2411376754.2521477
1126,1524960000,2414871788.356529
1127,1525046400,2417908906.80563
1128,1525132800,2414259472.9486885
1129,1525219200,2414697615.4085045
1130,1525305600,2314904075.7836905
1131,1525392000,2372622278.315319
1132,1525478400,2261228727.8771443
1133,1525564800,2249478541.3388233
1134,1525651200,2180637157.6762486
1135,1525737600,2154112977.8095737
1136,1525824000,2104885290.4021575
1137,1525910400,2108873301.498853
1138,1525996800,2105879046.8329196
1139,1526083200,2112850577.8745484
1140,1526169600,2220564971.047659
1141,1526256000,2209044380.0149026
1142,1526342400,2209948700.880774
1143,1526428800,2204161198.988544
1144,1526515200,2313604285.6077013
1145,1526601600,2310503939.435861
1146,1526688000,2503520439.069979
1147,1526774400,2510373975.8253307
1148,1526860800,2509751494.8547044
1149,1526947200,2503254463.359462
1150,1527033600,2500586102.9243646
1151,1527120000,2508799676.8027496
1152,1527206400,2510652937.432645
1153,1527292800,2514394133.4342055
1154,1527379200,2506571114.360842
1155,1527465600,2506310135.19925
1156,1527552000,2517623503.770787
1157,1527638400,2505054449.4419956
1158,1527724800,2501825159.5949
1159,1527811200,2509107720.0010204
1160,1527897600,2512200129.6418176
1161,1527984000,2506853306.3740506
1162,1528070400,2510616253.4687796
1163,1528156800,2514568764.5752807
1164,1528243200,2505516087.7039967
1165,1528329600,2502560003.084482
1166,1528416000,2505309347.953915
1167,1528502400,2510964779.5856833
1168,1528588800,2515854691.6073446
1169,1528675200,2513911991.7378383
1170,1528761600,2511231063.547798
1171,1528848000,2512560152.06342
1172,1528934400,2510612841.565553
1173,1529020800,2511105268.065577
1174,1529107200,2606755302.0367866
1175,1529193600,2611483997.5627456
1176,1529280000,2607522086.96877
1177,1529366400,2607466091.6036615
1178,1529452800,2609299021.795047
1179,1529539200,2603656512.487704
1180,1529625600,2607650404.724129
1181,1529712000,2617735157.7296124
1182,1529798400,2620800943.760991
1183,1529884800,2613814133.732479
1184,1529971200,2708229882.968458
1185,1530057600,2711224215.0362363
1186,1530144000,2710815882.3321047
1187,1530230400,2705747935.707918
1188,1530316800,2710522078.222563
1189,1530403200,2709184202.4315243
1190,1530489600,2703960038.875213
1191,1530576000,2707143218.975718
1192,1530662400,2708578917.972982
1193,1530748800,2719758742.7928057
1194,1530835200,2716035714.524314
1195,1530921600,2630551517.232334
1196,1531008000,2639086852.8988833
1197,1531094400,2617656193.699314
1198,1531180800,2621958055.9404225
1199,1531267200,2630093888.51045
1200,1531353600,2843510050.80116
1201,1531440000,2735628176.0751853
1202,1531526400,2875371132.168638
1203,1531612800,3072821184.2304983
1204,1531699200,3072501089.902076
1205,1531785600,3202433010.239602
1206,1531872000,3085635269.8597736
1207,1531958400,2894104981.804781
1208,1532044800,3055979237.9036107
1209,1532131200,2904119616.727375
1210,1532217600,3242165234.7705994
1211,1532304000,3340987521.787814
1212,1532390400,3449495153.369037
1213,1532476800,2498721071.6981635
1214,1532563200,2497893235.291119
1215,1532649600,2503957996.7450323
1216,1532736000,2504641536.6855307
1217,1532822400,2504617063.509695
1218,1532908800,2499614097.6274047
1219,1532995200,2500004008.542567
1220,1533081600,2453551346.6156883
1221,1533168000,2397246906.11482
1222,1533254400,2412056293.726
1223,1533340800,2434874462.112014
1224,1533427200,2427717170.371292
1225,1533513600,2317029505.9483604
1226,1533600000,2629576496.6034784
1227,1533686400,2391622986.2410865
1228,1533772800,2677247668.678564
1229,1533859200,2433038152.171622
1230,1533945600,2396026686.684288
1231,1534032000,2407658622.294623
1232,1534118400,2375326435.9214625
1233,1534204800,2411321574.6405063
1234,1534291200,2447323371.727482
1235,1534377600,2434993162.27591
1236,1534464000,2405947943.302754
1237,1534550400,2433497751.643381
1238,1534636800,2439015130.283011
1239,1534723200,2438871838.531738
1240,1534809600,2725078677.2575154
1241,1534896000,2728553308.795219
1242,1534982400,2716639197.0934076
1243,1535068800,2731483650.83002
1244,1535155200,2727971118.950374
1245,1535241600,2722535740.346884
1246,1535328000,2723771032.1156235
1247,1535414400,2732665666.390831
1248,1535500800,2715010128.8133636
1249,1535587200,2728039077.1536984
1250,1535673600,2721520394.7395663
1251,1535760000,2816280697.763921
1252,1535846400,2815472562.5224586
1253,1535932800,2813189896.093035
1254,1536019200,2809398139.49908
1255,1536105600,2810162813.893949
1256,1536192000,2794774719.116717
1257,1536278400,2811537527.322656
1258,1536364800,2812652630.8500752
1259,1536451200,2811569543.7653465
1260,1536537600,2821504022.42089
1261,1536624000,2811552368.644348
1262,1536710400,2812137479.260313
1263,1536796800,2811471886.824074
1264,1536883200,2787130230.2517676
1265,1536969600,2786121046.515283
1266,1537056000,2789163924.121038
1267,1537142400,2791102224.4472256
1268,1537228800,2784048694.943757
1269,1537315200,2785192872.4087276
1270,1537401600,2788943336.1977253
1271,1537488000,2791634391.073009
1272,1537574400,2787935806.558183
1273,1537660800,2798948786.2280807
1274,1537747200,2785206696.5311213
1275,1537833600,2788848806.7794623
1276,1537920000,2784475866.7786613
1277,1538006400,2788802967.69347
1278,1538092800,2793938156.748332
1279,1538179200,2786516141.772556
1280,1538265600,2786984879.5727835
1281,1538352000,2787146947.902186
1282,1538438400,2784012202.20502
1283,1538524800,2780675054.058713
1284,1538611200,2783984271.383165
1285,1538697600,2787393920.869337
1286,1538784000,2783163158.37637
1287,1538870400,2788311598.5473137
1288,1538956800,2786255878.602316
1289,1539043200,2786297377.8210297
1290,1539129600,2781073505.6273065
1291,1539216000,2773726364.82801
1292,1539302400,2783485294.021143
1293,1539388800,2782596917.9356513
1294,1539475200,2780610026.531775
1295,1539561600,2780058251.4118385
1296,1539648000,2741743088.786245
1297,1539734400,2738404240.1470094
1298,1539820800,2755618646.1224275
1299,1539907200,2754104126.3584948
1300,1539993600,2771835186.2940855
1301,1540080000,2769255515.863117
1302,1540166400,2767264866.7490535
1303,1540252800,2770816158.1353126
1304,1540339200,2087254167.3464713
1305,1540425600,2039936496.9649203
1306,1540512000,2040926052.530425
1307,1540598400,2041779778.3549309
1308,1540684800,2045854211.5300248
1309,1540771200,2050417736.83586
1310,1540857600,2045435957.1106632
1311,1540944000,2054102037.623181
1312,1541030400,2054728480.8758912
1313,1541116800,2055110924.4811862
1314,1541203200,2054366245.874898
1315,1541289600,2058355653.340645
1316,1541376000,2006976009.2630649
1317,1541462400,2045255261.1883419
1318,1541548800,2047204953.6733277
1319,1541635200,2051069806.466744
1320,1541721600,2056799409.2331946
1321,1541808000,2052590304.4168873
1322,1541894400,2049517476.8911235
1323,1541980800,2052518489.2781243
1324,1542067200,2043198069.9238548
1325,1542153600,2036466263.7881649
1326,1542240000,2018746895.1455302
1327,1542326400,2035600553.2074025
1328,1542412800,2038204379.6122417
1329,1542499200,2042210995.60713
1330,1542585600,2047424658.0327399
1331,1542672000,2024353860.695807
1332,1542758400,2018791812.7281194
1333,1542844800,2038363321.9104369
1334,1542931200,2038890910.9304488
1335,1543017600,2043144655.8828652
1336,1543104000,2025847077.7439315
1337,1543190400,2039979023.7599373
1338,1543276800,2033889118.4484031
1339,1543363200,2035739632.900767
1340,1543449600,2047193813.4174252
1341,1543536000,2055234816.6200483
1342,1543622400,2047049156.2572145
1343,1543708800,2050841698.1684828
1344,1543795200,2041915651.1781542
1345,1543881600,2052538549.7790797
1346,1543968000,2052214663.1853893
1347,1544054400,2037218817.906285
1348,1544140800,2037768259.5430014
1349,1544227200,2060263851.6043994
1350,1544313600,2052773624.4192693
1351,1544400000,2034843481.230647
1352,1544486400,2056095153.7685962
1353,1544572800,2055901920.006405
1354,1544659200,2053482907.069265
1355,1544745600,2049127392.6772015
1356,1544832000,2065658182.369759
1357,1544918400,2055986706.4454138
1358,1545004800,2042314619.387589
1359,1545091200,2078166973.46643
1360,1545177600,2097996364.4540117
1361,1545264000,2067237405.9753437
1362,1545350400,2062580881.0424564
1363,1545436800,2056026306.9764216
1364,1545523200,2086824772.347427
1365,1545609600,2068167684.436786
1366,1545696000,2066946008.8996406
1367,1545782400,2060284718.2792335
1368,1545868800,2067085802.4608183
1369,1545955200,2056263837.5365794
1370,1546041600,2064938691.1037617
1371,1546128000,2048421031.6895096
1372,1546214400,2071214917.0616748
1373,1546300800,2064549306.778545
1374,1546387200,2081768947.547985
1375,1546473600,2081332301.3271582
1376,1546560000,2062404854.7085073
1377,1546646400,2076194416.4744503
1378,1546732800,2068439244.9795358
1379,1546819200,2076417540.2935908
1380,1546905600,2070618243.218575
1381,1546992000,2066962684.5225656
1382,1547078400,2068319295.3167925
1383,1547164800,2076503785.0054383
1384,1547251200,2074761286.1138682
1385,1547337600,2065187828.638456
1386,1547424000,2068137631.37113
1387,1547510400,2068116971.6723764
1388,1547596800,2063760229.0413232
1389,1547683200,2065124095.783232
1390,1547769600,2062694616.6790762
1391,1547856000,2060491672.5368078
1392,1547942400,2063763958.6756368
1393,1548028800,2058659681.7567708
1394,1548115200,2061371005.4595113
1395,1548201600,2059929315.2865462
1396,1548288000,2059407517.4610245
1397,1548374400,2057061191.7614546
1398,1548460800,2056945928.0523028
1399,1548547200,2056611610.5701642
1400,1548633600,2060102767.3196168
1401,1548720000,2056914823.222037
1402,1548806400,2058162282.3102343
1403,1548892800,2056125613.0258608
1404,1548979200,2057052051.8271868
1405,1549065600,2054695928.8235893
1406,1549152000,2054232207.880551
1407,1549238400,2057661846.2949367
1408,1549324800,2056423997.317251
1409,1549411200,2059174017.4397101
1410,1549497600,2056763122.2839253
1411,1549584000,2055893421.0547292
1412,1549670400,2063218010.9849248
1413,1549756800,2059394220.2353392
1414,1549843200,2060813517.2957861
1415,1549929600,2057334897.9263623
1416,1550016000,2058607949.1409292
1417,1550102400,2058629803.849526
1418,1550188800,2057944821.2222755
1419,1550275200,2056688196.8095427
1420,1550361600,2057497032.700683
1421,1550448000,2055359684.4566305
1422,1550534400,2054056482.1618903
1423,1550620800,2056870928.2897987
1424,1550707200,2058804569.6442947
1425,1550793600,2058000144.164095
1426,1550880000,2061101903.1792564
1427,1550966400,2057579428.9799352
1428,1551052800,2057172293.4819622
1429,1551139200,2052560615.113406
1430,1551225600,2056445494.273257
1431,1551312000,2062398601.7020733
1432,1551398400,2057342972.8255465
1433,1551484800,2050563202.3995588
1434,1551571200,2055397325.7917216
1435,1551657600,2057521963.0599053
1436,1551744000,2057283405.8828664
1437,1551830400,2059273722.1241288
1438,1551916800,2056017071.0924022
1439,1552003200,2056603393.5852566
1440,1552089600,2057756560.4682076
1441,1552176000,2059613267.7937853
1442,1552262400,2058018510.27024
1443,1552348800,2056158426.2825854
1444,1552435200,2057370374.5438573
1445,1552521600,2054158370.5296948
1446,1552608000,2058070673.8831687
1447,1552694400,2058090474.3505268
1448,1552780800,2057611140.5835865
1449,1552867200,2055749663.4965084
1450,1552953600,2059594111.0005782
1451,1553040000,2056857601.5188851
1452,1553126400,2058141051.4356868
1453,1553212800,2056927157.9901137
1454,1553299200,2055874929.1234753
1455,1553385600,2058923029.916303
1456,1553472000,2058377846.4799936
1457,1553558400,2051277713.936206
1458,1553644800,2059497756.0923193
1459,1553731200,2055233665.868978
1460,1553817600,2057938698.6797628
1461,1553904000,2057620763.6206555
1462,1553990400,2059187276.0119786
1463,1554076800,2056503957.9496825
1464,1554163200,2057429259.2673326
1465,1554249600,2063992651.790423
1466,1554336000,2065955959.728469
1467,1554422400,2058884612.793791
1468,1554508800,2063645670.2577176
1469,1554595200,2052047755.084336
1470,1554681600,2063283127.9854484
1471,1554768000,2066844547.3343325
1472,1554854400,2064883436.7964501
1473,1554940800,2059702912.016333
1474,1555027200,2064188994.878883
1475,1555113600,2064796842.6238427
1476,1555200000,2064081210.2217023
1477,1555286400,2067703310.2835479
1478,1555372800,2061673213.1570573
1479,1555459200,2065850646.7347767
1480,1555545600,2065512822.9429836
1481,1555632000,2063243045.7907283
1482,1555718400,2064755201.6432736
1483,1555804800,2063756310.048199
1484,1555891200,2073682937.7640917
1485,1555977600,2063826783.6423793
1486,1556064000,2066710175.4886181
1487,1556150400,2070342265.889987
1488,1556236800,2047353620.7889452
1489,1556323200,2042786524.873991
1490,1556409600,2042468591.0454426
1491,1556496000,2037015238.6171281
1492,1556582400,2043145909.419018
1493,1556668800,2045683550.1407673
1494,1556755200,2047453191.442309
1495,1556841600,2040987464.34003
1496,1556928000,2040275714.5748973
1497,1557014400,2049693753.2167132
1498,1557100800,2046294649.0531607
1499,1557187200,2044767701.634085
1500,1557273600,2043100838.1574683
1501,1557360000,2049871454.6870828
1502,1557446400,2055745746.139795
1503,1557532800,2055140126.798761
1504,1557619200,2066120588.9743962
1505,1557705600,2053320888.8606331
1506,1557792000,2053965936.0144777
1507,1557878400,2053417468.521632
1508,1557964800,2056410948.8114793
1509,1558051200,2061844883.500843
1510,1558137600,2064324729.5433328
1511,1558224000,2065505729.9335892
1512,1558310400,2062926349.0276809
1513,1558396800,2065921563.1180017
1514,1558483200,2062090281.05408
1515,1558569600,2056883149.6314497
1516,1558656000,2061262134.8652315
1517,1558742400,2063259690.96601
1518,1558828800,2060613018.737583
1519,1558915200,2068333352.105575
1520,1559001600,2061622887.2313673
1521,1559088000,2060746562.1644032
1522,1559174400,2062917607.0135057
1523,1559260800,2060729989.7639685
1524,1559347200,2062694256.6007967
1525,1559433600,2058220780.187967
1526,1559520000,2050467007.8340452
1527,1559606400,2056503894.9146733
1528,1559692800,2061510171.6989279
1529,1559779200,2068011736.907346
1530,1559865600,2067383137.7678435
1531,1559952000,2068443262.5838683
1532,1560038400,2065095172.4073865
1533,1560124800,2067920867.2128856
1534,1560211200,2066354112.1803727
1535,1560297600,2064333364.3944988
1536,1560384000,2061629669.929947
1537,1560470400,2062747244.7515252
1538,1560556800,2064294985.9248483
1539,1560643200,2061521966.3026097
1540,1560729600,2060407741.5764933
1541,1560816000,2069235158.4367325
1542,1560902400,3570229455.490027
1543,1560988800,3576128693.296882
1544,1561075200,3573088606.7578115
1545,1561161600,3562869654.192345
1546,1561248000,3557802745.04675
1547,1561334400,3564523270.7119393
1548,1561420800,3564219247.200822
1549,1561507200,3539771132.287302
1550,1561593600,3552864720.1395583
1551,1561680000,3551389706.673602
1552,1561766400,3561919866.2602863
1553,1561852800,3535311442.319507
1554,1561939200,3561457686.491664
1555,1562025600,3566382379.050883
1556,1562112000,3577972123.4720073
1557,1562198400,3570217113.2154574
1558,1562284800,3559642713.480675
1559,1562371200,3579481363.191742
1560,1562457600,3577075803.6564465
1561,1562544000,3564791484.502092
1562,1562630400,3562808036.057597
1563,1562716800,3576572917.4553237
1564,1562803200,3576444028.079833
1565,1562889600,3576348203.6364255
1566,1562976000,3571889150.0334644
1567,1563062400,3542690109.1881547
1568,1563148800,3570423336.9946322
1569,1563235200,3563402790.986723
1570,1563321600,3566889749.299954
1571,1563408000,3579597488.507397
1572,1563494400,3570843223.0179176
1573,1563580800,3558610544.1213045
1574,1563667200,3563721291.0106907
1575,1563753600,3560422723.2364125
1576,1563840000,3565262643.2044797
1577,1563926400,3566060267.839516
1578,1564012800,3562277706.2253256
1579,1564099200,3567781085.5464344
1580,1564185600,3561196236.375034
1581,1564272000,3563856718.164214
1582,1564358400,3549363874.681723
1583,1564444800,3560098364.773232
1584,1564531200,3569033681.397903
1585,1564617600,3555143092.6316285
1586,1564704000,3566893318.991978
1587,1564790400,3558251574.8235416
1588,1564876800,3566308980.2576814
1589,1564963200,3558556092.9391065
1590,1565049600,3559410470.108321
1591,1565136000,3570444798.4099736
1592,1565222400,3572108985.108403
1593,1565308800,3553361320.623197
1594,1565395200,3554876089.003907
1595,1565481600,3562200687.5256224
1596,1565568000,3555065285.3283195
1597,1565654400,3558875344.0130224
1598,1565740800,3550712977.048907
1599,1565827200,3562369900.9283037
1600,1565913600,3561947684.704014
1601,1566000000,3564813559.902501
1602,1566086400,3558947739.978588
1603,1566172800,3568209005.9412184
1604,1566259200,3554933745.2834134
1605,1566345600,3563674681.5451207
1606,1566432000,3563292692.094446
1607,1566518400,3562709197.598054
1608,1566604800,3560666049.0766134
1609,1566691200,3562179302.197004
1610,1566777600,3553464427.7285385
1611,1566864000,3557859845.994577
1612,1566950400,3562514240.1823215
1613,1567036800,3559411911.85813
1614,1567123200,3566660524.943584
1615,1567209600,3564804964.0925236
1616,1567296000,3561592034.9634614
1617,1567382400,3556951793.373375
1618,1567468800,3563969410.876095
1619,1567555200,3563799093.778485
1620,1567641600,3562012430.697566
1621,1567728000,3565228317.2657304
1622,1567814400,3561514297.225289
1623,1567900800,3566788495.3860936
1624,1567987200,3561391945.504916
1625,1568073600,3564613948.5391273
1626,1568160000,3564474189.297525
1627,1568246400,3565141785.895736
1628,1568332800,3567481702.914822
1629,1568419200,3565778733.2889004
1630,1568505600,3562326505.220782
1631,1568592000,3559922682.466712
1632,1568678400,3562997837.315615
1633,1568764800,3557012139.5836153
1634,1568851200,3567341551.384865
1635,1568937600,3561583092.524842
1636,1569024000,3560308643.045494
1637,1569110400,3560059047.964597
1638,1569196800,3554410705.8451314
1639,1569283200,3592832841.7627206
1640,1569369600,3566197858.8693175
1641,1569456000,3567657625.992481
1642,1569542400,3566364069.0908837
1643,1569628800,3570432018.6373005
1644,1569715200,3565873474.3711114
1645,1569801600,3566140173.725016
1646,1569888000,3576099659.5833344
1647,1569974400,3571074432.6724
1648,1570060800,3567220613.9087744
1649,1570147200,3563728743.226812
1650,1570233600,3566839635.5521703
1651,1570320000,3565105666.7035947
1652,1570406400,3562270008.9646497
1653,1570492800,3561393646.598982
1654,1570579200,3566136379.990864
1655,1570665600,3566273428.2638464
1656,1570752000,3558783233.143403
1657,1570838400,3562687765.4062986
1658,1570924800,3566190753.4596224
1659,1571011200,3562469746.356078
1660,1571097600,3562701963.0308404
1661,1571184000,4290643937.349255
1662,1571270400,4293271658.8182034
1663,1571356800,4290053876.9751587
1664,1571443200,4292394553.217247
1665,1571529600,4295335039.711131
1666,1571616000,4297893303.518676
1667,1571702400,4294516192.5913825
1668,1571788800,4295912133.840862
1669,1571875200,4289829278.5483885
1670,1571961600,4289720345.559119
1671,1572048000,4286032327.363473
1672,1572134400,4280403227.087565
1673,1572220800,4285238496.3965764
1674,1572307200,4290299219.8022575
1675,1572393600,4290571163.9048963
1676,1572480000,4295520274.681653
1677,1572566400,4292402328.773791
1678,1572652800,4297274004.476377
1679,1572739200,4291350974.949207
1680,1572825600,4292440543.877688
1681,1572912000,4286247361.905825
1682,1572998400,4288910378.389044
1683,1573084800,4290025664.460029
1684,1573171200,4281140240.558369
1685,1573257600,4287864816.7338724
1686,1573344000,4283684765.4839287
1687,1573430400,4286569550.521456
1688,1573516800,4294412325.255515
1689,1573603200,4282553700.763622
1690,1573689600,4281715106.989038
1691,1573776000,4288170791.03422
1692,1573862400,4294415723.030434
1693,1573948800,4292153693.715395
1694,1574035200,4289846713.960536
1695,1574121600,4290414178.3466663
1696,1574208000,4288809724.8423734
1697,1574294400,4292424386.707467
1698,1574380800,4307290446.789244
1699,1574467200,4292479947.931959
1700,1574553600,4293854079.141539
1701,1574640000,4293965830.7886467
1702,1574726400,4290698536.3824816
1703,1574812800,4285167649.130439
1704,1574899200,4292216044.6782885
1705,1574985600,4286771768.5368767
1706,1575072000,4286494287.1856794
1707,1575158400,4288996420.0145025
1708,1575244800,4289905360.0254
1709,1575331200,4286019192.1538186
1710,1575417600,4287650290.8584337
1711,1575504000,4283121715.8592286
1712,1575590400,4288527224.179576
1713,1575676800,4285244210.6415615
1714,1575763200,4284190124.393583
1715,1575849600,4288018633.665489
1716,1575936000,4287290646.7029333
1717,1576022400,4285078168.7105346
1718,1576108800,4291936960.869422
1719,1576195200,4285342719.413138
1720,1576281600,4287222687.7651443
1721,1576368000,4285886684.7091284
1722,1576454400,4291385778.3077035
1723,1576540800,4297263155.708665
1724,1576627200,4294101801.6877546
1725,1576713600,4290171199.0560904
1726,1576800000,4292182605.6316495
1727,1576886400,4291227631.673356
1728,1576972800,4299511702.3555155
1729,1577059200,4295666750.9686165
1730,1577145600,4288724781.647807
1731,1577232000,4288721465.2944646
1732,1577318400,4289428178.0955973
1733,1577404800,4291565866.063677
1734,1577491200,4285608435.720256
1735,1577577600,4287781029.7340155
1736,1577664000,4281011670.9315376
1737,1577750400,4285941694.738991
1738,1577836800,4286266485.3207355
1739,1577923200,4288898575.229704
1740,1578009600,4283023028.1804905
1741,1578096000,4287220840.862627
1742,1578182400,4281391701.4349484
1743,1578268800,4285344128.9621105
1744,1578355200,4279309316.940058
1745,1578441600,4273984481.0242386
1746,1578528000,4286942072.2085485
1747,1578614400,4288341143.272189
1748,1578700800,4273319340.088697
1749,1578787200,4281347849.5961967
1750,1578873600,4282360329.8870263
1751,1578960000,4278526948.1391935
1752,1579046400,4286133433.3041477
1753,1579132800,4277820757.819113
1754,1579219200,4279860809.687358
1755,1579305600,4277817641.5174227
1756,1579392000,4282607058.0138593
1757,1579478400,4281327773.24018
1758,1579564800,4283473427.904655
1759,1579651200,4282886404.333369
1760,1579737600,4279582980.171292
1761,1579824000,4289750200.54091
1762,1579910400,4283647990.5767603
1763,1579996800,4285728293.985232
1764,1580083200,4277424753.5497913
1765,1580169600,4295159219.365079
1766,1580256000,4276714293.7678623
1767,1580342400,4277899662.966756
1768,1580428800,4277278307.8863506
1769,1580515200,4279297792.444087
1770,1580601600,4285631681.8754773
1771,1580688000,4291651783.0249114
1772,1580774400,4279687870.004281
1773,1580860800,4281286725.960383
1774,1580947200,4280165005.9691873
1775,1581033600,4283434128.752056
1776,1581120000,4283445364.169793
1777,1581206400,4304246879.444564
1778,1581292800,4293957672.4137683
1779,1581379200,4288414305.541914
1780,1581465600,4276982477.616516
1781,1581552000,4279251912.61609
1782,1581638400,4283562617.3753257
1783,1581724800,4282126676.342095
1784,1581811200,4287194543.0562115
1785,1581897600,4296553112.351896
1786,1581984000,4285326170.913868
1787,1582070400,4282876600.3408866
1788,1582156800,4287659834.945381
1789,1582243200,4286189909.950764
1790,1582329600,4285130709.1202736
1791,1582416000,4294456127.209374
1792,1582502400,4289228245.46827
1793,1582588800,4284267566.820399
1794,1582675200,4279357850.6112013
1795,1582761600,4290501476.9167504
1796,1582848000,4284583525.7589073
1797,1582934400,4281707677.9713054
1798,1583020800,4287586058.2481146
1799,1583107200,4287612678.8629875
1800,1583193600,4290848897.27709
1801,1583280000,4294158069.3345623
1802,1583366400,4283452585.4754834
1803,1583452800,4292195689.740502
1804,1583539200,4288082506.561007
1805,1583625600,4262796415.2644653
1806,1583712000,4299840152.818669
1807,1583798400,4301130617.355973
1808,1583884800,4311456649.06912
1809,1583971200,4308381652.1723
1810,1584057600,4340812840.148948
1811,1584144000,4271079465.443513
1812,1584230400,4293832554.0874405
1813,1584316800,4317599420.116166
1814,1584403200,4306583144.903502
1815,1584489600,4231721926.3548894
1816,1584576000,4294893981.1129794
1817,1584662400,4342066151.500842
1818,1584748800,4274759423.202568
1819,1584835200,4298879010.052839
1820,1584921600,4298542912.578629
1821,1585008000,4287070634.488864
1822,1585094400,4304355950.614791
1823,1585180800,4300196108.958909
1824,1585267200,4285259141.8545556
1825,1585353600,4291651284.5904016
1826,1585440000,4298897388.168864
1827,1585526400,4303567262.188679
1828,1585612800,4282455239.003254
1829,1585699200,4298464571.519161
1830,1585785600,6308898014.114253
1831,1585872000,6345586550.244182
1832,1585958400,6341175558.074301
1833,1586044800,6357859575.226397
1834,1586131200,6348996817.026262
1835,1586217600,6337540894.788158
1836,1586304000,6342789172.680911
1837,1586390400,6351749244.043133
1838,1586476800,6360286245.591112
1839,1586563200,6358136925.695003
1840,1586649600,6360712294.279481
1841,1586736000,6342632339.143849
1842,1586822400,6353107084.775323
1843,1586908800,6338368646.483199
1844,1586995200,6367320936.370214
1845,1587081600,6354943648.30677
1846,1587168000,6348280713.036977
1847,1587254400,6370176428.689886
1848,1587340800,6369201538.20172
1849,1587427200,6355845853.437884
1850,1587513600,7133234307.712267
1851,1587600000,7101969333.498758
1852,1587686400,7109426016.447717
1853,1587772800,7125314349.5182
1854,1587859200,7139857876.920758
1855,1587945600,7149322731.405218
1856,1588032000,7134423239.958819
1857,1588118400,7692068637.4595785
1858,1588204800,7699585322.264011
1859,1588291200,7792729872.971917
1860,1588377600,7801751804.259999
1861,1588464000,7820865420.207942
1862,1588550400,7790956108.477815
1863,1588636800,7861206043.337105
1864,1588723200,7930935317.334048
1865,1588809600,8079054026.436567
1866,1588896000,8155833351.537392
1867,1588982400,8313422573.53834
1868,1589068800,8473215858.870962
1869,1589155200,8491686231.453566
1870,1589241600,8640172742.42414
1871,1589328000,8634423669.521152
1872,1589414400,8807791056.89655
1873,1589500800,8864847685.30716
1874,1589587200,8887329332.965754
1875,1589673600,8975796528.270578
1876,1589760000,8946398316.112976
1877,1589846400,8925141348.99949
1878,1589932800,8949763767.907099
1879,1590019200,8937031687.246744
1880,1590105600,8904835042.617306
1881,1590192000,8912893843.612572
1882,1590278400,8973070176.193398
1883,1590364800,9005148939.976181
1884,1590451200,9000991564.001087
1885,1590537600,9015071777.711218
1886,1590624000,9034880313.063711
1887,1590710400,9046743741.068209
1888,1590796800,9107846024.869493
1889,1590883200,9087003495.855902
1890,1590969600,9131206431.3614
1891,1591056000,9212094570.570204
1892,1591142400,9223480386.249006
1893,1591228800,9264926473.527744
1894,1591315200,9267985509.014711
1895,1591401600,9281349701.220112
1896,1591488000,9304968054.95925
1897,1591574400,9330982636.887531
1898,1591660800,9350784917.608734
1899,1591747200,9408692692.61926
