,unix,total_mcap
1451,1553040000,2619742637.8126435
1452,1553126400,2625278728.2004833
1453,1553212800,2625619441.4837017
1454,1553299200,2626486692.0389376
1455,1553385600,2632562010.070908
1456,1553472000,2628507517.094827
1457,1553558400,2621355495.4962134
1458,1553644800,2628328352.663497
1459,1553731200,2621660264.9664974
1460,1553817600,2623389481.839792
1461,1553904000,2623215383.377553
1462,1553990400,2624522878.877703
1463,1554076800,2622653402.989581
1464,1554163200,2616714195.6363583
1465,1554249600,2630109382.112082
1466,1554336000,2632390326.4622197
1467,1554422400,2623575922.3586583
1468,1554508800,2631039248.8523636
1469,1554595200,2620053555.515762
1470,1554681600,2629478076.7765207
1471,1554768000,2642301637.517723
1472,1554854400,2639925176.9798107
1473,1554940800,2626246630.8180885
1474,1555027200,2631071580.759858
1475,1555113600,2632484901.334129
1476,1555200000,2634715469.855548
1477,1555286400,2636879924.370592
1478,1555372800,2628176677.764599
1479,1555459200,2631137303.533667
1480,1555545600,2625654585.4403124
1481,1555632000,2625535349.401809
1482,1555718400,2627713244.111557
1483,1555804800,2625471775.2173433
1484,1555891200,2629585247.2907147
1485,1555977600,2621605179.3190317
1486,1556064000,2630422170.9769783
1487,1556150400,2643832704.294712
1488,1556236800,2661719321.117699
1489,1556323200,2684018535.9892607
1490,1556409600,2687577869.4641724
1491,1556496000,2696389122.715901
1492,1556582400,2708620008.6865835
1493,1556668800,2721839330.199451
1494,1556755200,2736961137.6516294
1495,1556841600,2744301414.3920784
1496,1556928000,2746569323.492446
1497,1557014400,2758631338.9031167
1498,1557100800,2757601781.4671216
1499,1557187200,2766912717.631809
1500,1557273600,2771925829.36047
1501,1557360000,2794590295.014198
1502,1557446400,2813686508.7626095
1503,1557532800,2808575270.8809395
1504,1557619200,2822350476.2019415
1505,1557705600,2818071485.080385
1506,1557792000,2830398857.4485784
1507,1557878400,2832419955.529789
1508,1557964800,2837979609.695834
1509,1558051200,2848645908.2014933
1510,1558137600,2853014079.4816656
1511,1558224000,2854940140.9498196
1512,1558310400,2848590270.496929
1513,1558396800,2845497650.3569956
1514,1558483200,2841036807.3029666
1515,1558569600,2836986788.702805
1516,1558656000,2839393485.506753
1517,1558742400,2844133251.739579
1518,1558828800,2839838025.586148
1519,1558915200,2835773009.7768164
1520,1559001600,2831637781.7456417
1521,1559088000,2829726549.212935
1522,1559174400,2812540170.6241274
1523,1559260800,2807167479.5244417
1524,1559347200,2809579896.3150716
1525,1559433600,2801784143.6060715
1526,1559520000,2794167123.914753
1527,1559606400,2802329369.1119413
1528,1559692800,2814084483.510215
1529,1559779200,2832183629.0352826
1530,1559865600,2838363966.848932
1531,1559952000,2840130998.245643
1532,1560038400,2837155547.365431
1533,1560124800,2835414976.908515
1534,1560211200,2824285214.795182
1535,1560297600,2831096731.636706
1536,1560384000,2824211535.8096185
1537,1560470400,2831607018.8572173
1538,1560556800,2837263434.1186867
1539,1560643200,2832630752.957961
1540,1560729600,2806136388.302431
1541,1560816000,2822697298.8115396
1542,1560902400,4305596273.295614
1543,1560988800,4310469873.328646
1544,1561075200,4299836751.054075
1545,1561161600,4291057083.088976
1546,1561248000,4289520187.0317607
1547,1561334400,4280814505.7369795
1548,1561420800,4278544389.8252244
1549,1561507200,4252821998.7526536
1550,1561593600,4289944798.291583
1551,1561680000,4290396616.741846
1552,1561766400,4308626158.489523
1553,1561852800,4286085751.0487413
1554,1561939200,4293449137.993296
1555,1562025600,4308605564.705701
1556,1562112000,4322846011.87489
1557,1562198400,4315613726.055111
1558,1562284800,4306600673.885176
1559,1562371200,4333733307.337849
1560,1562457600,4327483011.095554
1561,1562544000,4301941898.171405
1562,1562630400,4290421391.352929
1563,1562716800,4308456722.038568
1564,1562803200,4320300933.013982
1565,1562889600,4334820444.758485
1566,1562976000,4338775327.028536
1567,1563062400,4309336834.142473
1568,1563148800,4344498586.392415
1569,1563235200,4363921757.115378
1570,1563321600,4396151020.11286
1571,1563408000,4421035579.998203
1572,1563494400,4355093606.118641
1573,1563580800,4342915026.0535145
1574,1563667200,4356757504.947134
1575,1563753600,4357931011.231052
1576,1563840000,4364577862.991629
1577,1563926400,4385589251.030584
1578,1564012800,4384317866.905915
1579,1564099200,4404130425.613255
1580,1564185600,4403039745.655863
1581,1564272000,4408932950.590981
1582,1564358400,4422544658.771891
1583,1564444800,4433887480.622241
1584,1564531200,4455257830.656211
1585,1564617600,4432240997.221513
1586,1564704000,4433741073.354542
1587,1564790400,4432071447.035715
1588,1564876800,4443349660.301131
1589,1564963200,4428334892.020758
1590,1565049600,4430286368.252207
1591,1565136000,4425167186.673951
1592,1565222400,4419990478.671349
1593,1565308800,4373182737.772605
1594,1565395200,4386050167.242553
1595,1565481600,4387429907.664103
1596,1565568000,4379461887.970824
1597,1565654400,4368561510.122903
1598,1565740800,4362136310.716529
1599,1565827200,4362907688.216008
1600,1565913600,4369439352.891662
1601,1566000000,4375425260.224329
1602,1566086400,4367011692.273468
1603,1566172800,4382358556.998824
1604,1566259200,4360404175.707949
1605,1566345600,4394544496.894022
1606,1566432000,4395534566.153151
1607,1566518400,4396081651.843411
1608,1566604800,4392527811.527717
1609,1566691200,4395360428.057149
1610,1566777600,4377714838.3979645
1611,1566864000,4375810906.114295
1612,1566950400,4380870379.064233
1613,1567036800,4404262207.924931
1614,1567123200,4420948494.592628
1615,1567209600,4418776813.9795475
1616,1567296000,4413220710.946651
1617,1567382400,4408853698.64088
1618,1567468800,4435089266.929003
1619,1567555200,4412518643.15012
1620,1567641600,4444848190.0564575
1621,1567728000,4448032171.323637
1622,1567814400,4442611317.466068
1623,1567900800,4445652557.651571
1624,1567987200,4431062900.290658
1625,1568073600,4431809293.532454
1626,1568160000,4430627629.053781
1627,1568246400,4431065730.619415
1628,1568332800,4429081966.606194
1629,1568419200,4426081842.620511
1630,1568505600,4423041361.185434
1631,1568592000,4410344556.261685
1632,1568678400,4400147918.792651
1633,1568764800,4378292607.108415
1634,1568851200,4384533544.498158
1635,1568937600,4370012674.8020935
1636,1569024000,4367641823.571916
1637,1569110400,4367995183.202329
1638,1569196800,4368870596.423491
1639,1569283200,4427072050.310559
1640,1569369600,4429443719.506865
1641,1569456000,4427175135.961698
1642,1569542400,4437545188.2324505
1643,1569628800,4443596536.406988
1644,1569715200,4438355627.5504055
1645,1569801600,4441421410.3349285
1646,1569888000,4485276425.368729
1647,1569974400,4480174020.8886595
1648,1570060800,4494565644.916066
1649,1570147200,4490534093.710948
1650,1570233600,4493057766.10327
1651,1570320000,4491965790.782558
1652,1570406400,4480033767.591889
1653,1570492800,4474609644.729097
1654,1570579200,4479224262.474926
1655,1570665600,4474782288.475173
1656,1570752000,4472257423.180751
1657,1570838400,4477685150.509328
1658,1570924800,4482572018.226151
1659,1571011200,4475793177.5403185
1660,1571097600,4478966355.232673
1661,1571184000,5204703145.236244
1662,1571270400,5204616514.894556
1663,1571356800,5202520444.449708
1664,1571443200,5205463886.935578
1665,1571529600,5208678982.190923
1666,1571616000,5210289004.866219
1667,1571702400,5196081445.39625
1668,1571788800,5203248504.160728
1669,1571875200,5207469140.409944
1670,1571961600,5214144209.707408
1671,1572048000,5209373859.858695
1672,1572134400,5199341022.468084
1673,1572220800,5198886493.261616
1674,1572307200,5196885718.11926
1675,1572393600,5191999474.364149
1676,1572480000,5188925479.417387
1677,1572566400,5187677489.414809
1678,1572652800,5190638375.5452795
1679,1572739200,5183001580.6235075
1680,1572825600,5167971066.864943
1681,1572912000,5179938336.889996
1682,1572998400,5169024326.499661
1683,1573084800,5167661621.706799
1684,1573171200,5140888734.995939
1685,1573257600,5148258553.628268
1686,1573344000,5143626961.449593
1687,1573430400,5145368264.044021
1688,1573516800,5147129434.917163
1689,1573603200,5133444797.34533
1690,1573689600,5122821825.702188
1691,1573776000,5123719650.682399
1692,1573862400,5135235446.263173
1693,1573948800,5130282002.397031
1694,1574035200,5120936964.131157
1695,1574121600,5120129518.617225
1696,1574208000,5111314220.2004
1697,1574294400,5137727128.790472
1698,1574380800,5141837713.217276
1699,1574467200,5129933607.8013115
1700,1574553600,5129203426.10918
1701,1574640000,5143399488.755037
1702,1574726400,5142618808.00994
1703,1574812800,5140355992.399494
1704,1574899200,5139207487.484976
1705,1574985600,5144746136.928133
1706,1575072000,5144175973.872609
1707,1575158400,5147886725.660405
1708,1575244800,5185963921.345365
1709,1575331200,5195115702.008877
1710,1575417600,5195857829.591426
1711,1575504000,5185835016.446292
1712,1575590400,5196637598.617738
1713,1575676800,5188232211.584711
1714,1575763200,5188578980.865574
1715,1575849600,5215871775.260987
1716,1575936000,5210902799.973561
1717,1576022400,5202887557.931198
1718,1576108800,5209661762.682033
1719,1576195200,5197813967.969287
1720,1576281600,5198989888.216607
1721,1576368000,5199343921.281214
1722,1576454400,5203275773.480248
1723,1576540800,5204344007.401414
1724,1576627200,5214309603.357435
1725,1576713600,5245676847.224642
1726,1576800000,5254719745.153826
1727,1576886400,5253330279.924696
1728,1576972800,5264038390.408766
1729,1577059200,5257612785.170778
1730,1577145600,5240235395.885643
1731,1577232000,5240205647.561014
1732,1577318400,5233297781.477137
1733,1577404800,5232275830.999908
1734,1577491200,5226355605.364964
1735,1577577600,5228311265.035343
1736,1577664000,5221911472.158759
1737,1577750400,5228531715.185448
1738,1577836800,5226027182.337637
1739,1577923200,5224348067.96168
1740,1578009600,5250547343.323327
1741,1578096000,5253352094.71879
1742,1578182400,5246486241.886514
1743,1578268800,5254359621.318735
1744,1578355200,5233128225.320419
1745,1578441600,5201813862.471312
1746,1578528000,5201118007.671283
1747,1578614400,5222832115.4038
1748,1578700800,5196493303.865953
1749,1578787200,5207781904.712974
1750,1578873600,5193512739.745097
1751,1578960000,5177416435.000629
1752,1579046400,5198044388.472139
1753,1579132800,5195238075.261932
1754,1579219200,5187750693.789744
1755,1579305600,5184514362.074762
1756,1579392000,5189556212.953405
1757,1579478400,5184025743.472407
1758,1579564800,5183476614.709305
1759,1579651200,5190776502.161565
1760,1579737600,5179035105.411268
1761,1579824000,5190115284.864795
1762,1579910400,5183971260.5422535
1763,1579996800,5186036887.434721
1764,1580083200,5175151225.818607
1765,1580169600,5204019265.934465
1766,1580256000,5188891027.819989
1767,1580342400,5190240406.870117
1768,1580428800,5187097421.176214
1769,1580515200,5187835629.028309
1770,1580601600,5193222190.167281
1771,1580688000,5200117061.943256
1772,1580774400,5185251448.854145
1773,1580860800,5177468611.70893
1774,1580947200,5184000658.416197
1775,1581033600,5174490429.996274
1776,1581120000,5177879868.820211
1777,1581206400,5207605413.565519
1778,1581292800,5188095114.657688
1779,1581379200,5185040935.214703
1780,1581465600,5178506339.3142395
1781,1581552000,5188896501.920997
1782,1581638400,5186722878.393442
1783,1581724800,5185825675.960807
1784,1581811200,5196768158.436095
1785,1581897600,5205746705.206764
1786,1581984000,5190140159.132078
1787,1582070400,5190578503.476718
1788,1582156800,5188814913.677286
1789,1582243200,5194690849.813924
1790,1582329600,5194230655.462252
1791,1582416000,5204170507.965498
1792,1582502400,5183593615.424352
1793,1582588800,5180667159.562884
1794,1582675200,5175232819.818815
1795,1582761600,5199325359.495543
1796,1582848000,5191205494.708222
